id,name,text,trans
0000000000000,{user},……秦谷さん。出番ですよ。\n起きてください。,……秦谷同学，轮到您出场了。\n请醒醒。
0000000000000,美鈴,まあ……プロデューサーったら、\nおかしなことをおっしゃいますね。,哎呀……制作人您啊，\n尽说些奇怪的话呢。
0000000000000,美鈴,本番直前に居眠りをするアイドル\nなんて、いるわけがないでしょう？,演出前打瞌睡的偶像，\n怎么可能会有吧？
0000000000000,{user},……そうですね、失礼しました。,……说得对，抱歉了。
0000000000000,美鈴,仕方のない方。そんなことでは……,真是拿您没办法。这样的话……
0000000000000,美鈴,元『SyngUp!』を全員同時に\nプロデュースすることはできませんよ。,原本的“SyngUp!”全员同时，\n培育是不可能做到的哦。
0000000000000,{user},断じてするつもりはないのですが……\nどう考えても辛すぎるので……,我绝对没打算这么做……\n但怎么想都太辛苦了……
0000000000000,美鈴,ふふ。,呵呵。
0000000000000,{user},えっ？,咦？
0000000000000,美鈴,ふふふ。,呵呵呵。
0000000000000,{user},あのっ……プロデューサーのしらない\nところで密約とかされてます？　\n仲間内で。,那个……制作人您背着我，\n跟同伴们有什么秘密约定吗？\n在内部之间。
0000000000000,美鈴,まさか。あなたはわたしだけの\nプロデューサーです。,怎么会。您是只属于我的\n制作人。
0000000000000,美鈴,仲間と共有するような提案はしません。,我不会提跟同伴分享的提案。
0000000000000,{user},……ふぅっ。,……呼。
0000000000000,美鈴,ただ……,只是……
0000000000000,{user},え！？,诶！？
0000000000000,美鈴,そんなにうろたえないでください。\n大丈夫ですよ。ただ……,别那么慌张。\n没事的。只是……
0000000000000,美鈴,秦谷美鈴と月村手毬。ふたりを同時に\nプロデュースしているときのあなたは。,秦谷美铃和月村手毬。同时培育\n这两人的时候的您啊。
0000000000000,美鈴,常より強く、わたしを\n求めてくださいましたね。,比平时更强烈地\n渴求了我呢。
0000000000000,美鈴,俺の担当アイドルは、\nただひとりです、と。,“我负责的偶像，\n只有一个人”，您说了呢。
0000000000000,美鈴,あの言葉が……思いのほか、\n心地よくて。ふと思ったんです。,那句话……出乎意料地，\n让我感到很舒适。我不由得这么想。
0000000000000,美鈴,このようなかたちであれば……\nあくまで、ひとときだけなら……,如果是以这种方式的话……\n只是暂时的，倒也罢了……
0000000000000,美鈴,3人であなたにプロデュースされる\nのも、悪くないなって。,三个人一起被你培育，\n似乎也不坏呢。
0000000000000,{user},まったく大丈夫ではなかったので、\nあらためてうろたえますね。,其实完全没那么轻松，\n所以我再次慌乱了起来。
0000000000000,{user},冗談ではありません……！　\n悪いに決まっています！,这不是玩笑……！\n当然不好了！
0000000000000,美鈴,まあ……どうして？,哎呀……为什么？
0000000000000,{user},己のすべてを、\nただひとりのアイドルに捧げる者。,将自己的一切，\n奉献给唯一一位偶像的人。
0000000000000,{user},そんな奇特なプロデューサーこそが、\n彼女たちに相応しいからです。,正是那样特别的制作人，\n才配得上她们啊。
0000000000000,美鈴,わたしにとっての……あなたのように？,就像……对我来说的你一样？
0000000000000,{user},……そういうことです。,……正是如此。
0000000000000,美鈴,頬が赤いですよ。ふふっ……\nそれなら……仕方ありませんね。,你的脸颊红了哦。呵呵……\n既然这样……那也没办法了呢。
0000000000000,{user},この先、3人が共演するときは……,今后，三人同台的时候……
0000000000000,{user},きっと彼女たちのプロデューサーが\n協力してくれることでしょう。\nそう……心から、祈っています。,她们的制作人一定会\n通力合作的吧。\n嗯……我由衷地，这么祈愿着。
0000000000000,美鈴,あら……いま、あなたがひとりで\n奔走している未来が視えました。,哎呀……我刚才看到了\n你独自奔波的未来。
0000000000000,{user},……想像してしまったじゃないですか。,……这不是让我想象到了嘛。
0000000000000,美鈴,ふふふふ……ふふふっ……\nああ、可笑しい。,呵呵呵呵……呵呵呵……\n啊，真有趣。
0000000000000,美鈴,本当に、あなたと歩むのは楽しいです。,真的，和你并肩前行很快乐呢。
0000000000000,美鈴,さ、プロデューサー。\n宿命のライバルとの決戦ですよ。,来吧，制作人。\n这可是与宿命对手的决战哦。
0000000000000,美鈴,出陣するアイドルに、\n相応しい言葉をお願いします。,请对即将出征的偶像，\n献上与之相配的寄语吧。
0000000000000,{user},秦谷さん。,秦谷同学。
0000000000000,{user},あなたのご両親から習ったんです。\n今日の仕事が終わったら……,是从你的父母那里学来的。\n等今天的工作结束后……
select,,一緒にお茶を飲みましょう,一起喝杯茶吧
0000000000000,美鈴,はい……ぜひ。,好的……非常乐意。
0000000000000,美鈴,ふぅ……逸る気持ちが、\n落ち着きました。,呼……急躁的心情，\n总算平静下来了。
0000000000000,美鈴,これなら……いつも通り、\nわたしらしく、歌えそうです。,这样的话……就能像平时一样，\n唱出属于自己的歌声了。
0000000000000,美鈴,あなたの夢も、野望も、\nわたしのものです。,你的梦想也好，野心也好，\n都是属于我的东西。
0000000000000,美鈴,まずはひとつ。,首先从第一个开始。
0000000000000,美鈴,わたしたちの夢を、叶えてきます。,我会让我们的梦想，一步步实现。
info,adv_dear_hmsz_035.txt,,
译者,,,
